alltime,artist,country,id,pollyear,position,releaseyear,track
FALSE,The Verve,UK,2101,1997,22,1997,The Drugs Don't Work
FALSE,Green Day,USA,2102,1997,25,1997,Hitchin' a Ride
FALSE,The Mavis's,Australia,2103,1997,37,1997,Naughty Boy
FALSE,The Bloodhound Gang,USA,2104,1997,40,1997,Why's Everybody Always Pickin' On Me?
FALSE,Ammonia,Australia,2105,1997,43,1997,You're Not The Only One
FALSE,Filter And The Crystal Method,USA,2106,1997,47,1997,(Can't You) Trip Like I Do
FALSE,Chemical Brothers,UK,2107,1997,61,1997,Block Rockin' Beats
FALSE,Live,USA,2108,1997,73,1997,Lakini's Juice
FALSE,Dave Graney,Australia,2109,1997,84,1997,Feelin' Kinda Sporty
FALSE,Blackeyed Susans,Australia,2110,1997,86,1997,Smokin' Johnny Cash
FALSE,Rebecca's Empire,Australia,2111,1997,94,1997,Way Of All Things
FALSE,Faithless,UK,2112,1997,95,1997,Don't Leave
FALSE,Basement Jaxx,UK,2113,2001,4,2001,Where's Your Head At?
FALSE,Ben Folds,USA,2114,2001,17,2001,Rockin' The Suburbs
FALSE,Ben Harper,USA,2115,2001,22,2001,Drugs Don't Work
FALSE,PJ Harvey/Thom Yorke,UK,2116,2001,23,2001,This Mess We're In
FALSE,The Whitlams,Australia,2117,2001,42,2001,Duffy's Song (I Will Not Go Quietly)
FALSE,Groove Armada,UK,2118,2001,48,2001,Superstylin'
FALSE,They Might Be Giants,USA,2119,2001,52,2001,Man It's So Loud In Here
FALSE,Lazaro's Dog,Australia,2120,2001,82,2001,Home Entertainment System
FALSE,Soko,France,2121,2007,9,2007,I'll Kill Her
FALSE,The Panics,Australia,2122,2007,10,2007,Don't Fight It
FALSE,The Wombats,UK,2123,2007,12,2007,Let's Dance to Joy Division
FALSE,Kisschasy,Australia,2124,2007,32,2007,Opinions Won't Keep You Warm at Night
FALSE,Powderfinger,Australia,2125,2007,66,2007,I Don't Remember
FALSE,The Presets,Australia,2126,2008,8,2008,This Boy's in Love
FALSE,The Ting Tings,UK,2127,2008,9,2008,That's Not My Name
FALSE,Ben Folds,USA,2128,2008,16,2008,You Don't Know Me {ft. Regina Spektor}
FALSE,British India,Australia,2129,2008,37,2008,I Said I'm Sorry
FALSE,Ida Maria,Norway,2130,2008,39,2008,I Like You So Much Better When You're Naked
FALSE,Vampire Weekend,USA,2131,2008,71,2008,One (Blake's Got a New Face)
FALSE,Band of Horses,USA,2132,2008,72,2008,No One's Gonna Love You
FALSE,Black Kids,USA,2133,2008,74,2008,I'm Not Gonna Teach Your Boyfriend How To Dance With You
FALSE,Muph & Plutonic,Australia,2134,2008,99,2008,Don't Worry About Nothin'
FALSE,Dukes of Windsor,Australia,2135,2008,100,2008,It's A War
FALSE,Scissor Sisters,USA,2136,2006,5,2006,I Don't Feel Like Dancin'
FALSE,Bob Evans,Australia,2137,2006,37,2006,Don't You Think It's Time
FALSE,Eagles of Death Metal,USA,2138,2006,54,2006,I Want You So Hard (Boy's Bad News)
FALSE,Lily Allen,UK,2139,2006,93,2006,Everything's Just Wonderful
FALSE,Coolio,USA,2140,1995,3,1995,Gangsta's Paradise
FALSE,Bjork,Iceland,2141,1995,5,1995,It's Oh So Quiet
FALSE,TISM,Australia,2142,1995,9,1995,(He'll Never Be An) Ol' Man River
FALSE,Dave Graney 'n' The Coral Snakes,Australia,2143,1995,16,1995,Rock 'n' Roll is where I hide
FALSE,Primus,USA,2144,1995,40,1995,Wynona's Big Brown Beaver
FALSE,Teenage Fanclub,UK,2145,1995,60,1995,Sparky's Dream
FALSE,Rebecca's Empire,Australia,2146,1995,62,1995,Empty
FALSE,N-Trance,UK,2147,1995,64,1995,Stayin' Alive
FALSE,Dash Rip Rock,USA,2148,1995,69,1995,(Let's Go) Smoke Some Pot
FALSE,Foo Fighters,USA,2149,1995,70,1995,I'll Stick Around
FALSE,The Caulfields,USA,2150,1995,81,1995,Devil's Diary
FALSE,You Am I,Australia,2151,1995,84,1995,Cathy's Clown
FALSE,Todd Snider,USA,2152,1995,100,1995,Talkin' Seattle Grunge Rock Blues
FALSE,The Eels,USA,2153,2000,26,2000,Mr. E's Beautiful Blues
FALSE,Spiller,Italy,2154,2000,32,2000,Groovejet (If This Ain't Love)
FALSE,Gomez,UK,2155,2000,35,2000,We Haven't Turned Around
FALSE,Sinead O'Connor,Ireland,2156,2000,44,2000,Daddy I'm Fine
FALSE,Sinead O'Connor,Ireland,2157,2000,60,2000,No Man's Woman
FALSE,Frenzal Rhomb,Australia,2158,2000,71,2000,Nothing's Wrong
FALSE,Morcheeba,UK,2159,2000,88,2000,Rome Wasn't Built In A Day
FALSE,The Living End,Australia,2160,2003,23,2003,Who's Gonna Save Us?
FALSE,Frenzal Rhomb,Australia,2161,2003,26,2003,Russell Crowe's Band
FALSE,Ben Folds,USA,2162,2003,27,2003,There's Always Someone Cooler Than You
FALSE,Jane's Addiction,USA,2163,2003,36,2003,Just Because
FALSE,The Waifs,Australia,2164,2003,50,2003,Fisherman's Daughter
FALSE,AFI,USA,2165,2003,71,2003,Girl's Not Grey
FALSE,Powderfinger,Australia,2166,2003,77,2003,Stumblin'
FALSE,Gerling,Australia,2167,2003,78,2003,Who's Ya Daddy?
FALSE,Chicks On Speed,Germany,2168,2003,84,2003,We Don't Play Guitars {ft. Peaches}
FALSE,The White Stripes,USA,2169,2003,93,2003,I Just Don't Know What to Do with Myself
FALSE,Blink-182,USA,2170,1999,13,1999,What's My Age Again?
FALSE,Silverchair,Australia,2171,1999,15,1999,Ana's Song (Open Fire)
FALSE,Madison Avenue,Australia,2172,1999,22,1999,Don't Call Me Baby
FALSE,The Cruel Sea,Australia,2173,1999,52,1999,It Won't Last
FALSE,Frenzal Rhomb,Australia,2174,1999,64,1999,We're Going Out Tonight
FALSE,Everlast,USA,2175,1999,76,1999,What It's Like
FALSE,Placebo,UK,2176,1999,87,1999,You Don't Care About Us
FALSE,The Offspring,USA,2177,1999,97,1999,The Kids Aren't Alright
FALSE,Wolfmother,Australia,2178,2005,6,2005,Mind's Eye
FALSE,Butterfingers,Australia,2179,2005,11,2005,"Figjam (Fuck I'm Good, Just Ask Me)"
FALSE,Kisschasy,Australia,2180,2005,22,2005,Do-Do's & Whoa-Oh's
FALSE,The Living End,Australia,2181,2005,49,2005,What's on Your Radio
FALSE,Ben Lee,Australia,2182,2005,53,2005,We're All In This Together
FALSE,Architecture in Helsinki,Australia,2183,2005,56,2005,It'5!
FALSE,The Bedroom Philosopher,Australia,2184,2005,72,2005,I'm So Postmodern
FALSE,The Beautiful Girls,Australia,2185,2005,81,2005,Let's Take the Long Way Home
FALSE,The Herd,Australia,2186,2005,87,2005,We Can't Hear You
FALSE,Underground Lovers,Australia,2187,1994,19,1994,Losin' It
FALSE,Youssou N'dour & Neneh Cherry,Senegal,2188,1994,26,1994,7 Seconds
FALSE,Rebecca's Empire,Australia,2189,1994,38,1994,Atomic Electric
FALSE,Pop Will Eat Itself,UK,2190,1994,58,1994,Everything's Cool
FALSE,R.E.M.,USA,2191,1994,70,1994,What's The Frequency Kenneth?
FALSE,PM Dawn,USA,2192,1994,75,1994,You Got Me Floatin'
FALSE,You Am I,Australia,2193,1994,77,1994,Jaimme's Got A Gal
FALSE,Dave Graney 'n' the Coral Snakes,Australia,2194,1994,79,1994,I'm Gonna Release Your Soul
TRUE,The Jam,UK,2195,1989,4,1980,That's Entertainment
TRUE,The B-52's,USA,2196,1989,14,1978,Rock Lobster
TRUE,R.E.M.,USA,2197,1989,22,1987,It's The End Of The World As We Know It
TRUE,The Cure,UK,2198,1989,29,1979,Boys Don't Cry
TRUE,Sinead O'Connor,Ireland,2199,1989,41,1987,Troy
TRUE,The Saints,Australia,2200,1989,51,1976,(I'm) Stranded
FALSE,Gotye,Australia,2201,2011,1,2011,Somebody That I Used to Know {ft. Kimbra}
FALSE,The Black Keys,USA,2202,2011,2,2011,Lonely Boy
FALSE,Matt Corby,Australia,2203,2011,3,2011,Brother
FALSE,Boy & Bear,Australia,2204,2011,4,2011,Feeding Line
FALSE,M83,France,2205,2011,5,2011,Midnight City
FALSE,Lana Del Rey,USA,2206,2011,6,2011,Video Games
FALSE,San Cisco,Australia,2207,2011,7,2011,Awkward
FALSE,360,Australia,2208,2011,8,2011,Boys Like You {ft. Gossling}
FALSE,The Jezabels,Australia,2209,2011,9,2011,Endless Summer
FALSE,Hilltop Hoods,Australia,2210,2011,10,2011,I Love It {ft. Sia}
FALSE,Calvin Harris,UK,2211,2011,11,2011,Feel So Close
FALSE,Architecture in Helsinki,Australia,2212,2011,12,2011,Contact High
FALSE,Florence and the Machine,UK,2213,2011,13,2011,Shake It Out
FALSE,Foster the People,USA,2214,2011,14,2011,Call It What You Want
FALSE,Foster the People,USA,2215,2011,15,2011,Helena Beat
FALSE,Grouplove,USA,2216,2011,16,2011,Tongue Tied
FALSE,Seeker Lover Keeper,Australia,2217,2011,17,2011,Even Though I'm a Woman
FALSE,The Wombats,UK,2218,2011,18,2011,Jump into the Fog
FALSE,Nero,UK,2219,2011,19,2011,Promises
FALSE,Bluejuice,Australia,2220,2011,20,2011,Act Yr Age
FALSE,Skrillex,USA,2221,2011,21,2011,Scary Monsters and Nice Sprites
FALSE,Snakadaktal,Australia,2222,2011,22,2011,Air
FALSE,Emma Louise,Australia,2223,2011,23,2011,Jungle
FALSE,The Wombats,UK,2224,2011,24,2011,1996
FALSE,Kimbra,New Zealand,2225,2011,25,2011,Cameo Lover
FALSE,The Wombats,UK,2226,2011,26,2011,Techno Fan
FALSE,Example,UK,2227,2011,27,2011,Changed the Way You Kiss Me
FALSE,Owl Eyes,Australia,2228,2011,28,2011,Pumped Up Kicks {Like a Version}
FALSE,Drapht,Australia,2229,2011,29,2011,Sing It (The Life of Riley)
FALSE,Calvin Harris,UK,2230,2011,30,2011,Bounce {ft. Kelis}
FALSE,Ball Park Music,Australia,2231,2011,31,2011,It's Nice to Be Alive
FALSE,Noah & the Whale,UK,2232,2011,32,2011,L.I.F.E.G.O.E.S.O.N.
FALSE,Jay-Z & Kanye West,USA,2233,2011,33,2011,Otis {ft. Otis Redding}
FALSE,Gotye,Australia,2234,2011,34,2011,I Feel Better
FALSE,Illy,Australia,2235,2011,35,2011,Cigarettes
FALSE,Florence and the Machine,UK,2236,2011,36,2011,"No Light, No Light"
FALSE,360,Australia,2237,2011,37,2011,Killer
FALSE,Ball Park Music,Australia,2238,2011,38,2011,All I Want Is You
FALSE,Benny Benassi,Italy,2239,2011,39,2011,Cinema {ft. Gary Go} {Skrillex Remix}
FALSE,Foster The People,USA,2240,2011,40,2011,Houdini
FALSE,The Strokes,USA,2241,2011,41,2011,Under Cover of Darkness
FALSE,Florence and the Machine,UK,2242,2011,42,2011,What the Water Gave Me
FALSE,Grouplove,USA,2243,2011,43,2011,Itchin' on a Photograph
FALSE,Hermitude,Australia,2244,2011,44,2011,Speak of the Devil
FALSE,The Kooks,UK,2245,2011,45,2011,Junk of the Heart (Happy)
FALSE,Active Child,USA,2246,2011,46,2011,Hanging On
FALSE,Sparkadia,Australia,2247,2011,47,2011,Mary
FALSE,Art vs. Science,Australia,2248,2011,48,2011,A.I.M. Fire!
FALSE,Boy & Bear,Australia,2249,2011,49,2011,Milk & Sticks
FALSE,Boy & Bear,Australia,2250,2011,50,2011,Part Time Believer
FALSE,The Drums,USA,2251,2011,51,2011,Money
FALSE,Kimbra,New Zealand,2252,2011,52,2011,Good Intent
FALSE,Bon Iver,USA,2253,2011,53,2011,Holocene
FALSE,The Grates,Australia,2254,2011,54,2011,Turn Me On
FALSE,Architecture In Helsinki,Australia,2255,2011,55,2011,Escapee
FALSE,Sparkadia,Australia,2256,2011,56,2011,China
FALSE,The Rubens,Australia,2257,2011,57,2011,Lay It Down
FALSE,Lykke Li,Sweden,2258,2011,58,2011,I Follow Rivers
FALSE,Washington,Australia,2259,2011,59,2011,Holy Moses
FALSE,Joe Goddard,UK,2260,2011,60,2011,Gabriel {ft. Valentina}
FALSE,Radiohead,UK,2261,2011,61,2011,Lotus Flower
FALSE,Stonefield,Australia,2262,2011,62,2011,Black Water Rising
FALSE,Foo Fighters,USA,2263,2011,63,2011,Rope
FALSE,Owl Eyes,Australia,2264,2011,64,2011,Raiders
FALSE,Kasabian,UK,2265,2011,65,2011,Re-Wired
FALSE,Bon Iver,USA,2266,2011,66,2011,Perth
FALSE,New Navy,Australia,2267,2011,67,2011,Zimbabwe
FALSE,Arctic Monkeys,UK,2268,2011,68,2011,Don't Sit Down 'Cause I've Moved Your Chair
FALSE,Bon Iver,USA,2269,2011,69,2011,Calgary
FALSE,Jebediah,Australia,2270,2011,70,2011,She's Like a Comet
FALSE,Luke Million,Australia,2271,2011,71,2011,Arnold
FALSE,Flight Facilities,Australia,2272,2011,72,2011,Foreign Language {ft. Jess Higgs}
FALSE,Skrillex,USA,2273,2011,73,2011,First of the Year (Equinox)
FALSE,Drapht,Australia,2274,2011,74,2011,Bali Party {ft. N'fa}
FALSE,Example & Skream,UK,2275,2011,75,2011,Shot Yourself In the Foot Again
FALSE,Redcoats,Australia,2276,2011,76,2011,Dreamshaker
FALSE,Metronomy,UK,2277,2011,77,2011,The Look
FALSE,Husky,Australia,2278,2011,78,2011,History's Door
FALSE,SBTRKT,UK,2279,2011,79,2011,Wildfire {ft. Little Dragon}
FALSE,Pnau,Australia,2280,2011,80,2011,The Truth
FALSE,Busby Marou,Australia,2281,2011,81,2011,Biding My Time
FALSE,Little Dragon,Sweden,2282,2011,82,2011,Ritual Union
FALSE,The Kills,UK,2283,2011,83,2011,Future Starts Slow
FALSE,360,Australia,2284,2011,84,2011,Throw It Away {ft. Josh Pyke}
FALSE,Cosmo Jarvis,UK,2285,2011,85,2011,Gay Pirates
FALSE,Seeker Lover Keeper,Australia,2286,2011,86,2011,Light All My Lights
FALSE,Gotye,Australia,2287,2011,87,2011,In Your Light
FALSE,Bombay Bicycle Club,UK,2288,2011,88,2011,Shuffle
FALSE,Beirut,USA,2289,2011,89,2011,Santa Fe
FALSE,Beastie Boys,USA,2290,2011,90,2011,Make Some Noise
FALSE,City and Colour,Canada,2291,2011,91,2011,Fragile Bird
FALSE,James Blake,UK,2292,2011,92,2011,The Wilhelm Scream
FALSE,Kimbra,New Zealand,2293,2011,93,2011,Two Way Street
FALSE,The Wombats,UK,2294,2011,94,2011,Our Perfect Disease
FALSE,Grouplove,USA,2295,2011,95,2011,Naked Kids
FALSE,The Strokes,USA,2296,2011,96,2011,Machu Picchu
FALSE,Foo Fighters,USA,2297,2011,97,2011,Arlandria
FALSE,Jay-Z & Kanye West,USA,2298,2011,98,2011,Niggas in Paris
FALSE,The Beards,Australia,2299,2011,99,2011,You Should Consider Having Sex with a Bearded Man
FALSE,Mr Little Jeans,Norway,2300,2011,100,2011,The Suburbs
TRUE,Powderfinger,Australia,2302,2011,1,,Odyssey Number Five
TRUE,Silverchair,Australia,2303,2011,2,,Frogstomp
TRUE,AC/DC,Australia,2304,2011,3,,Back in Black
TRUE,The Living End,Australia,2305,2011,4,,The Living End
TRUE,INXS,Australia,2306,2011,5,,Kick
TRUE,Powderfinger,Australia,2307,2011,6,,Internationalist
TRUE,The Presets,Australia,2308,2011,7,,Apocalypso
TRUE,Wolfmother,Australia,2309,2011,8,,Wolfmother
TRUE,The Avalanches,Australia,2310,2011,9,,Since I Left You
TRUE,Regurgitator,Australia,2311,2011,10,,Unit
TRUE,Gotye,Australia,2312,2011,11,,Like Drawing Blood
TRUE,Grinspoon,Australia,2313,2011,12,,Guide to Better Living
TRUE,Crowded House,Australia,2314,2011,13,,Crowded House
TRUE,Powderfinger,Australia,2315,2011,14,,Vulture Street
TRUE,Jebediah,Australia,2316,2011,15,,Slightly Odway
TRUE,Hilltop Hoods,Australia,2317,2011,16,,The Hard Road
TRUE,The Whitlams,Australia,2318,2011,17,,Eternal Nightcap
TRUE,Crowded House,Australia,2319,2011,18,,Woodface
TRUE,Tame Impala,Australia,2320,2011,19,,Innerspeaker
TRUE,The Temper Trap,Australia,2321,2011,20,,Conditions
TRUE,Midnight Oil,Australia,2322,2011,21,,"10,9,8,7,6,5,4,3,2,1"
TRUE,Silverchair,Australia,2323,2011,22,,Diorama
TRUE,Hilltop Hoods,Australia,2324,2011,23,,The Calling
TRUE,The John Butler Trio,Australia,2325,2011,24,,Sunrise Over Sea
TRUE,Jet,Australia,2326,2011,25,,Get Born
TRUE,You Am I,Australia,2327,2011,26,,"Hourly, Daily"
TRUE,Silverchair,Australia,2328,2011,27,,Neon Ballroom
TRUE,The Cat Empire,Australia,2329,2011,28,,The Cat Empire
TRUE,Missy Higgins,Australia,2330,2011,29,,The Sound of White
TRUE,Karnivool,Australia,2331,2011,30,,Themata
TRUE,Angus & Julia Stone,Australia,2332,2011,31,,Down the Way
TRUE,Birds of Tokyo,Australia,2333,2011,32,,Universes
TRUE,Midnight Oil,Australia,2334,2011,33,,Diesel and Dust
TRUE,Josh Pyke,Australia,2335,2011,34,,Memories & Dust
TRUE,You Am I,Australia,2336,2011,35,,Hi Fi Way
TRUE,Cut Copy,Australia,2337,2011,36,,In Ghost Colours
TRUE,The Vines,Australia,2338,2011,37,,Highly Evolved
TRUE,Angus & Julia Stone,Australia,2339,2011,38,,A Book Like This
TRUE,Birds of Tokyo,Australia,2340,2011,39,,Birds of Tokyo
TRUE,Something for Kate,Australia,2341,2011,40,,Echolalia
TRUE,Powderfinger,Australia,2342,2011,41,,Double Allergic
TRUE,Cold Chisel,Australia,2343,2011,42,,East
TRUE,Silverchair,Australia,2344,2011,43,,Freak Show
TRUE,Regurgitator,Australia,2345,2011,44,,Tu-Plang
TRUE,Karnivool,Australia,2346,2011,45,,Sound Awake
TRUE,Empire of the Sun,Australia,2347,2011,46,,Walking on a Dream
TRUE,Eskimo Joe,Australia,2348,2011,47,,"Black Fingernails, Red Wine"
TRUE,Spiderbait,Australia,2349,2011,48,,Ivy and the Big Apples
TRUE,John Farnham,Australia,2350,2011,49,,Whispering Jack
TRUE,Cog,Australia,2351,2011,50,,The New Normal
TRUE,Washington,Australia,2352,2011,51,,I Believe You Liar
TRUE,Nick Cave & The Bad Seeds,Australia,2353,2011,52,,Murder Ballads
TRUE,The John Butler Trio,Australia,2354,2011,53,,Three
TRUE,Bernard Fanning,Australia,2355,2011,54,,Tea & Sympathy
TRUE,Midnight Oil,Australia,2356,2011,55,,Blue Sky Mining
TRUE,Cloud Control,Australia,2357,2011,56,,Bliss Release
TRUE,The Cruel Sea,Australia,2358,2011,57,,The Honeymoon Is Over
TRUE,Grinspoon,Australia,2359,2011,58,,New Detention
TRUE,Sarah Blasko,Australia,2360,2011,59,,As Day Follows Night
TRUE,Sia,Australia,2361,2011,60,,We Are Born
TRUE,Pendulum,Australia,2362,2011,61,,Hold Your Colour
TRUE,The Panics,Australia,2363,2011,62,,Cruel Guards
TRUE,The John Butler Trio,Australia,2364,2011,63,,Grand National
TRUE,george,Australia,2365,2011,64,,Polyserena
TRUE,Cold Chisel,Australia,2366,2011,65,,Cold Chisel
TRUE,Bliss n Eso,Australia,2367,2011,66,,Running on Air
TRUE,Bliss n Eso,Australia,2368,2011,67,,Flying Colours
TRUE,Art vs. Science,Australia,2369,2011,68,,The Experiment
TRUE,Paul Kelly and The Coloured Girls,Australia,2370,2011,69,,Gossip
TRUE,Silverchair,Australia,2371,2011,70,,Young Modern
TRUE,The Presets,Australia,2372,2011,71,,Beams
TRUE,Something for Kate,Australia,2373,2011,72,,Beautiful Sharks
TRUE,AC/DC,Australia,2374,2011,73,,Highway to Hell
TRUE,Sarah Blasko,Australia,2375,2011,74,,The Overture & the Underscore
TRUE,Skyhooks,Australia,2376,2011,75,,Living in the 70's
TRUE,Hunters & Collectors,Australia,2377,2011,76,,Human Frailty
TRUE,Pendulum,Australia,2378,2011,77,,Immersion
TRUE,The Sleepy Jackson,Australia,2379,2011,78,,Lovers
TRUE,The Grates,Australia,2380,2011,79,,Gravity Won't Get You High
TRUE,The Saints,Australia,2381,2011,80,,(I'm) Stranded
TRUE,Pete Murray,Australia,2382,2011,81,,Feeler
TRUE,The Waifs,Australia,2383,2011,82,,Up All Night
TRUE,Lisa Mitchell,Australia,2384,2011,83,,Wonder
TRUE,The Go-Betweens,Australia,2385,2011,84,,16 Lovers Lane
TRUE,Hilltop Hoods,Australia,2386,2011,85,,State of the Art
TRUE,Dead Letter Circus,Australia,2387,2011,86,,This Is the Warning
TRUE,Eskimo Joe,Australia,2388,2011,87,,A Song Is a City
TRUE,The Butterfly Effect,Australia,2389,2011,88,,Imago
TRUE,Pnau,Australia,2390,2011,89,,Pnau
TRUE,Children Collide,Australia,2391,2011,90,,The Long Now
TRUE,Gypsy & The Cat,Australia,2392,2011,91,,Gilgamesh
TRUE,Frenzal Rhomb,Australia,2393,2011,92,,A Man's Not a Camel
TRUE,Augie March,Australia,2394,2011,93,,"Moo, You Bloody Choir"
TRUE,Paul Dempsey,Australia,2395,2011,94,,Everything Is True
TRUE,Hoodoo Gurus,Australia,2396,2011,95,,Stoneage Romeos
TRUE,Machine Gun Fellatio,Australia,2397,2011,96,,Paging Mr. Strike
TRUE,The Butterfly Effect,Australia,2398,2011,97,,Begins Here
TRUE,Nick Cave & The Bad Seeds,Australia,2399,2011,98,,The Boatman's Call
TRUE,Grinspoon,Australia,2400,2011,99,,"Thrills, Kills & Sunday Pills"
TRUE,The Cat Empire,Australia,2401,2011,100,,Two Shoes
TRUE,Nirvana,USA,2402,1998,1,1991,Smells Like Teen Spirit
TRUE,Hunters & Collectors,Australia,2403,1998,2,1985,Throw Your Arms Around Me
TRUE,Pearl Jam,USA,2404,1998,3,1991,Alive
TRUE,Jeff Buckley,USA,2405,1998,4,1994,Last Goodbye
TRUE,Radiohead,UK,2406,1998,5,1992,Creep
TRUE,Led Zeppelin,UK,2407,1998,6,1971,Stairway To Heaven
TRUE,Metallica,USA,2408,1998,7,1988,One
TRUE,Queen,UK,2409,1998,8,1975,Bohemian Rhapsody
TRUE,Metallica,USA,2410,1998,9,1991,Enter Sandman
TRUE,Pearl Jam,USA,2411,1998,10,1991,Black
TRUE,U2,Ireland,2412,1998,11,1992,One
TRUE,Marilyn Manson,USA,2413,1998,12,1996,The Beautiful People
TRUE,Radiohead,UK,2414,1998,13,1997,Paranoid Android
TRUE,Nine Inch Nails,USA,2415,1998,14,1994,Closer
TRUE,Violent Femmes,USA,2416,1998,15,1982,Blister In The Sun
TRUE,Joy Division,UK,2417,1998,16,1980,Love Will Tear Us Apart
TRUE,Rage Against The Machine,USA,2418,1998,17,1992,Killing In The Name
TRUE,The Living End,Australia,2419,1998,18,1997,Prisoner Of Society
TRUE,Faith No More,USA,2420,1998,19,1990,Epic
TRUE,Blink-182,USA,2421,1998,20,1997,Dammit (Growing Up)
TRUE,Live,USA,2422,1998,21,1995,Lightning Crashes
TRUE,Pearl Jam,USA,2423,1998,22,1994,Better Man
TRUE,U2,Ireland,2424,1998,23,1987,With Or Without You
TRUE,Tool,USA,2425,1998,24,1996,Stinkfist
TRUE,Soft Cell,UK,2426,1998,25,1981,Tainted Love
TRUE,Nick Cave & The Bad Seeds,Australia,2427,1998,26,1990,The Ship Song
TRUE,Tori Amos,USA,2428,1998,27,1994,Cornflake Girl
TRUE,The Smiths,UK,2429,1998,28,1985,How Soon Is Now?
TRUE,Jeff Buckley,USA,2430,1998,29,1994,Grace
TRUE,New Order,UK,2431,1998,30,1983,Blue Monday
TRUE,Red Hot Chili Peppers,USA,2432,1998,31,1991,Under The Bridge
TRUE,Ben Folds Five,USA,2433,1998,32,1997,Brick
TRUE,The Smashing Pumpkins,USA,2434,1998,33,1995,Bullet with Butterfly Wings
TRUE,Massive Attack,UK,2435,1998,34,1991,Unfinished Sympathy
TRUE,Faith No More,USA,2436,1998,35,1997,Ashes To Ashes
TRUE,The Whitlams,Australia,2437,1998,36,1998,No Aphrodisiac
TRUE,The B-52's,USA,2438,1998,37,1989,Love Shack
TRUE,Beastie Boys,USA,2439,1998,38,1987,(You Gotta) Fight for Your Right (To Party!)
TRUE,The Stone Roses,UK,2440,1998,39,1989,Fools Gold
TRUE,The Smashing Pumpkins,USA,2441,1998,40,1993,Today
TRUE,Pink Floyd,UK,2442,1998,41,1975,Wish You Were Here
TRUE,Andy Prieboy,USA,2443,1998,42,1990,Tomorrow Wendy
TRUE,The Whitlams,Australia,2444,1998,43,1998,You Sound Like Louis Burdett
TRUE,Beastie Boys,USA,2445,1998,44,1994,Sabotage
TRUE,Nirvana,USA,2446,1998,45,1991,Lithium
TRUE,Blur,UK,2447,1998,46,1997,Song 2
TRUE,Jeff Buckley,USA,2448,1998,47,1994,"Lover, You Should've Come Over"
TRUE,Tool,USA,2449,1998,48,1993,Sober
TRUE,The Beatles,UK,2450,1998,49,1967,A Day In The Life
TRUE,Jebediah,Australia,2451,1998,50,1997,Leaving Home
TRUE,R.E.M.,USA,2452,1998,51,1992,Everybody Hurts
TRUE,Ben Folds Five,USA,2453,1998,52,1996,Underground
TRUE,Deee-Lite,USA,2454,1998,53,1990,Groove Is In The Heart
TRUE,Radiohead,UK,2455,1998,54,1997,Karma Police
TRUE,The Offspring,USA,2456,1998,55,1994,Come Out And Play
TRUE,Pearl Jam,USA,2457,1998,56,1993,Rearviewmirror
TRUE,Tool,USA,2458,1998,57,1997,Forty-Six & 2
TRUE,Soundgarden,USA,2459,1998,58,1994,Black Hole Sun
TRUE,Silverchair,Australia,2460,1998,59,1994,Tomorrow
TRUE,New Order,UK,2461,1998,60,1986,Bizarre Love Triangle
TRUE,You Am I,Australia,2462,1998,61,1994,Berlin Chair
TRUE,Nirvana,USA,2463,1998,62,1992,Come As You Are
TRUE,Led Zeppelin,UK,2464,1998,63,1975,Kashmir
TRUE,Cake,USA,2465,1998,64,1996,I Will Survive
TRUE,The Eagles,USA,2466,1998,65,1977,Hotel California
TRUE,The Cure,UK,2467,1998,66,1983,The Lovecats
TRUE,Sex Pistols,UK,2468,1998,67,1976,Anarchy In The UK
TRUE,Hunters & Collectors,Australia,2469,1998,68,1992,Holy Grail
TRUE,Jane's Addiction,USA,2470,1998,69,1990,Been Caught Stealing
TRUE,The Jimi Hendrix Experience,USA,2471,1998,70,1968,All Along the Watchtower
TRUE,The Smashing Pumpkins,USA,2472,1998,71,1996,1979
TRUE,Nine Inch Nails,USA,2473,1998,72,1997,The Perfect Drug
TRUE,R.E.M.,USA,2474,1998,73,1991,Losing My Religion
TRUE,The Cure,USA,2475,1998,74,1980,A Forest
TRUE,Portishead,UK,2476,1998,75,1995,Glory Box
TRUE,Crowded House,Australia,2477,1998,76,1986,Don't Dream It's Over
TRUE,Guns N' Roses,USA,2478,1998,77,1988,Sweet Child O' Mine
TRUE,They Might Be Giants,USA,2479,1998,78,1990,Birdhouse In Your Soul
TRUE,The Buggles,UK,2480,1998,79,1979,Video Killed The Radio Star
TRUE,The Offspring,USA,2481,1998,80,1994,Self Esteem
TRUE,Blind Melon,USA,2482,1998,81,1992,No Rain
TRUE,Jebediah,Australia,2483,1998,82,1996,Jerks Of Attention
TRUE,Silverchair,Australia,2484,1998,83,1997,Abuse Me
TRUE,Nick Cave & The Bad Seeds,Australia,2485,1998,84,1997,Into My Arms
TRUE,The Cure,UK,2486,1998,85,1987,Just Like Heaven
TRUE,Spiderbait,Australia,2487,1998,86,1996,Buy Me A Pony
TRUE,Nirvana,USA,2488,1998,87,1996,Aneurysm
TRUE,Grinspoon,Australia,2489,1998,88,1998,Just Ace
TRUE,The Cure,UK,2490,1998,89,1985,Close To Me
TRUE,Pink Floyd,UK,2491,1998,90,1979,Comfortably Numb
TRUE,Metallica,USA,2492,1998,91,1991,The Unforgiven
TRUE,Pauline Pantsdown,Australia,2493,1998,92,1997,Backdoor Man
